Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-01 00:00:00-05:00,119.19999694824219,121.19999694824219,118.4000015258789,120.44000244140625,36551400,0.0,0.0
2022-12-02 00:00:00-05:00,117.83000183105469,124.04000091552734,117.61000061035156,123.48999786376953,39950500,0.0,0.0
2022-12-05 00:00:00-05:00,121.75,124.66999816894531,121.3499984741211,122.43000030517578,35474900,0.0,0.0
2022-12-06 00:00:00-05:00,119.91000366210938,120.55000305175781,113.73999786376953,114.12000274658203,43689200,0.0,0.0
2022-12-07 00:00:00-05:00,113.76000213623047,115.87999725341797,112.87999725341797,113.93000030517578,29461100,0.0,0.0
2022-12-08 00:00:00-05:00,116.38999938964844,117.33999633789062,114.58999633789062,115.33000183105469,30619400,0.0,0.0
2022-12-09 00:00:00-05:00,115.30000305175781,117.54000091552734,113.87000274658203,115.9000015258789,26033400,0.0,0.0
2022-12-12 00:00:00-05:00,115.18000030517578,115.72000122070312,113.13999938964844,114.70999908447266,24747100,0.0,0.0
2022-12-13 00:00:00-05:00,122.12999725341797,123.30000305175781,118.63999938964844,120.1500015258789,44701100,0.0,0.0
2022-12-14 00:00:00-05:00,119.38999938964844,124.13999938964844,119.38999938964844,121.58999633789062,36922000,0.0,0.0
2022-12-15 00:00:00-05:00,118.33000183105469,118.62999725341797,114.01000213623047,116.1500015258789,34531000,0.0,0.0
2022-12-16 00:00:00-05:00,120.2300033569336,123.30999755859375,118.81999969482422,119.43000030517578,67064000,0.0,0.0
2022-12-19 00:00:00-05:00,116.83000183105469,117.80000305175781,114.33000183105469,114.4800033569336,29769900,0.0,0.0
2022-12-20 00:00:00-05:00,113.26000213623047,117.33000183105469,112.45999908447266,117.08999633789062,28742500,0.0,0.0
2022-12-21 00:00:00-05:00,116.69999694824219,120.33999633789062,115.62000274658203,119.76000213623047,20392800,0.0,0.0
2022-12-22 00:00:00-05:00,117.19999694824219,118.62000274658203,114.37999725341797,117.12000274658203,23618100,0.0,0.0
2022-12-23 00:00:00-05:00,116.02999877929688,118.18000030517578,115.54000091552734,118.04000091552734,17796600,0.0,0.0
2022-12-27 00:00:00-05:00,117.93000030517578,118.5999984741211,116.05000305175781,116.87999725341797,21392300,0.0,0.0
2022-12-28 00:00:00-05:00,116.25,118.1500015258789,115.51000213623047,115.62000274658203,19612500,0.0,0.0
2022-12-29 00:00:00-05:00,116.4000015258789,121.02999877929688,115.7699966430664,120.26000213623047,22366200,0.0,0.0
2022-12-30 00:00:00-05:00,118.16000366210938,120.41999816894531,117.73999786376953,120.33999633789062,19583800,0.0,0.0
2023-01-03 00:00:00-05:00,122.81999969482422,126.37000274658203,122.27999877929688,124.73999786376953,35528500,0.0,0.0
2023-01-04 00:00:00-05:00,127.37999725341797,129.0500030517578,125.8499984741211,127.37000274658203,32397100,0.0,0.0
2023-01-05 00:00:00-05:00,126.12999725341797,128.52000427246094,124.54000091552734,126.94000244140625,25447100,0.0,0.0
2023-01-06 00:00:00-05:00,128.97000122070312,130.3300018310547,126.04000091552734,130.02000427246094,27584500,0.0,0.0
2023-01-09 00:00:00-05:00,131.16000366210938,132.9499969482422,129.27999877929688,129.47000122070312,26649100,0.0,0.0
2023-01-10 00:00:00-05:00,127.2699966430664,133.44000244140625,127.1500015258789,132.99000549316406,28684400,0.0,0.0
2023-01-11 00:00:00-05:00,130.9600067138672,133.85000610351562,130.33999633789062,132.88999938964844,25423000,0.0,0.0
2023-01-12 00:00:00-05:00,133.44000244140625,137.67999267578125,131.75999450683594,136.7100067138672,30757700,0.0,0.0
2023-01-13 00:00:00-05:00,134.97000122070312,137.38999938964844,134.83999633789062,136.97999572753906,22423800,0.0,0.0
2023-01-17 00:00:00-05:00,136.17999267578125,136.75,134.25,135.36000061035156,21147600,0.0,0.0
2023-01-18 00:00:00-05:00,135.80999755859375,137.25,132.8000030517578,133.02000427246094,20215500,0.0,0.0
2023-01-19 00:00:00-05:00,132.49000549316406,137.4499969482422,132.13999938964844,136.14999389648438,28625200,0.0,0.0
2023-01-20 00:00:00-05:00,135.88999938964844,139.94000244140625,134.61000061035156,139.3699951171875,28688600,0.0,0.0
2023-01-23 00:00:00-05:00,139.2899932861328,143.75999450683594,138.66000366210938,143.27000427246094,27470100,0.0,0.0
2023-01-24 00:00:00-05:00,141.69000244140625,145.0,141.36000061035156,143.13999938964844,21970200,0.0,0.0
2023-01-25 00:00:00-05:00,141.22000122070312,143.1699981689453,140.30999755859375,141.5,26622000,0.0,0.0
2023-01-26 00:00:00-05:00,144.39999389648438,147.50999450683594,143.3000030517578,147.3000030517578,25482100,0.0,0.0
2023-01-27 00:00:00-05:00,148.24000549316406,153.19000244140625,147.38999938964844,151.74000549316406,35771900,0.0,0.0
2023-01-30 00:00:00-05:00,149.41000366210938,151.1199951171875,146.9499969482422,147.05999755859375,28040100,0.0,0.0
2023-01-31 00:00:00-05:00,147.9499969482422,149.8800048828125,147.52000427246094,148.97000122070312,29842100,0.0,0.0
2023-02-01 00:00:00-05:00,148.02999877929688,153.5800018310547,147.05999755859375,153.1199951171875,55661000,0.0,0.0
2023-02-02 00:00:00-05:00,183.3800048828125,197.16000366210938,180.16000366210938,188.77000427246094,150475700,0.0,0.0
2023-02-03 00:00:00-05:00,183.47000122070312,196.77000427246094,182.88999938964844,186.52999877929688,76809700,0.0,0.0
2023-02-06 00:00:00-05:00,186.52999877929688,190.6999969482422,185.52000427246094,186.05999755859375,42483800,0.0,0.0
2023-02-07 00:00:00-05:00,185.5800018310547,193.77999877929688,184.39999389648438,191.6199951171875,47080700,0.0,0.0
2023-02-08 00:00:00-05:00,190.0,190.8300018310547,182.9199981689453,183.42999267578125,36139100,0.0,0.0
2023-02-09 00:00:00-05:00,186.1300048828125,186.64999389648438,177.27000427246094,177.9199981689453,37118800,0.0,0.0
2023-02-10 00:00:00-05:00,176.35000610351562,178.88999938964844,173.35000610351562,174.14999389648438,33433600,0.0,0.0
2023-02-13 00:00:00-05:00,178.22000122070312,181.0,175.82000732421875,179.42999267578125,31463200,0.0,0.0
2023-02-14 00:00:00-05:00,177.16000366210938,181.50999450683594,175.8800048828125,179.47999572753906,24034600,0.0,0.0
2023-02-15 00:00:00-05:00,176.4199981689453,178.19000244140625,175.3300018310547,177.16000366210938,25308900,0.0,0.0
2023-02-16 00:00:00-05:00,172.75,175.85000610351562,171.7899932861328,172.44000244140625,25827500,0.0,0.0
2023-02-17 00:00:00-05:00,170.22000122070312,173.17999267578125,169.6999969482422,172.8800048828125,24171300,0.0,0.0
2023-02-21 00:00:00-05:00,174.30999755859375,178.1699981689453,171.8800048828125,172.0800018310547,34592600,0.0,0.0
2023-02-22 00:00:00-05:00,171.07000732421875,172.75999450683594,169.69000244140625,171.1199951171875,22433200,0.0,0.0
2023-02-23 00:00:00-05:00,172.0,173.69000244140625,169.3800048828125,172.0399932861328,20017800,0.0,0.0
2023-02-24 00:00:00-05:00,168.63999938964844,170.72000122070312,167.66000366210938,170.38999938964844,19791300,0.0,0.0
2023-02-27 00:00:00-05:00,171.8800048828125,173.1199951171875,169.05999755859375,169.5399932861328,19277000,0.0,0.0
2023-02-28 00:00:00-05:00,171.89999389648438,177.5500030517578,171.8699951171875,174.94000244140625,46051100,0.0,0.0
2023-03-01 00:00:00-05:00,174.58999633789062,177.85000610351562,173.0500030517578,173.4199981689453,30998400,0.0,0.0
2023-03-02 00:00:00-05:00,172.3800048828125,175.00999450683594,171.42999267578125,174.52999877929688,17352000,0.0,0.0
2023-03-03 00:00:00-05:00,178.9199981689453,186.6199951171875,177.0500030517578,185.25,45877700,0.0,0.0
2023-03-06 00:00:00-05:00,188.0,189.66000366210938,184.63999938964844,184.89999389648438,33209400,0.0,0.0
2023-03-07 00:00:00-05:00,189.0,190.36000061035156,184.00999450683594,184.50999450683594,36701500,0.0,0.0
2023-03-08 00:00:00-05:00,182.8699951171875,185.25999450683594,181.33999633789062,184.97000122070312,19432400,0.0,0.0
2023-03-09 00:00:00-05:00,186.35000610351562,188.92999267578125,180.3000030517578,181.69000244140625,26582800,0.0,0.0
2023-03-10 00:00:00-05:00,181.00999450683594,184.77000427246094,178.8000030517578,179.50999450683594,25665000,0.0,0.0
2023-03-13 00:00:00-04:00,177.9600067138672,183.77999877929688,174.82000732421875,180.89999389648438,24728000,0.0,0.0
2023-03-14 00:00:00-04:00,187.5800018310547,194.32000732421875,186.55999755859375,194.02000427246094,41642600,0.0,0.0
2023-03-15 00:00:00-04:00,192.9499969482422,197.77999877929688,190.83999633789062,197.75,42123600,0.0,0.0
2023-03-16 00:00:00-04:00,198.25999450683594,205.75999450683594,196.08999633789062,204.92999267578125,50447100,0.0,0.0
2023-03-17 00:00:00-04:00,200.55999755859375,201.89999389648438,195.42999267578125,195.61000061035156,50141100,0.0,0.0
2023-03-20 00:00:00-04:00,198.47999572753906,199.36000061035156,193.63999938964844,197.80999755859375,25186300,0.0,0.0
2023-03-21 00:00:00-04:00,203.1999969482422,203.5500030517578,197.9499969482422,202.16000366210938,31827000,0.0,0.0
2023-03-22 00:00:00-04:00,202.5,207.3699951171875,199.6699981689453,199.80999755859375,28477800,0.0,0.0
2023-03-23 00:00:00-04:00,202.83999633789062,207.8800048828125,202.14999389648438,204.27999877929688,27389700,0.0,0.0
2023-03-24 00:00:00-04:00,205.17999267578125,207.5800018310547,203.5500030517578,206.00999450683594,27716400,0.0,0.0
2023-03-27 00:00:00-04:00,204.80999755859375,205.86000061035156,201.36000061035156,202.83999633789062,18527200,0.0,0.0
2023-03-28 00:00:00-04:00,200.14999389648438,201.02999877929688,197.89999389648438,200.67999267578125,19127300,0.0,0.0
2023-03-29 00:00:00-04:00,203.55999755859375,205.72000122070312,202.5399932861328,205.35000610351562,18851100,0.0,0.0
2023-03-30 00:00:00-04:00,203.3800048828125,208.08999633789062,202.82000732421875,207.83999633789062,22608300,0.0,0.0
2023-03-31 00:00:00-04:00,207.24000549316406,212.1699981689453,206.77000427246094,211.94000244140625,25440300,0.0,0.0
2023-04-03 00:00:00-04:00,208.83999633789062,213.49000549316406,208.1999969482422,213.07000732421875,17924600,0.0,0.0
2023-04-04 00:00:00-04:00,213.38999938964844,216.24000549316406,212.5399932861328,214.72000122070312,21026400,0.0,0.0
2023-04-05 00:00:00-04:00,214.14999389648438,215.19000244140625,209.94000244140625,211.47999572753906,19396600,0.0,0.0
2023-04-06 00:00:00-04:00,209.25,216.94000244140625,208.64999389648438,216.10000610351562,26104400,0.0,0.0
2023-04-10 00:00:00-04:00,214.7100067138672,215.66000366210938,210.66000366210938,214.75,16106100,0.0,0.0
2023-04-11 00:00:00-04:00,215.47999572753906,216.02000427246094,213.41000366210938,213.85000610351562,16710100,0.0,0.0
2023-04-12 00:00:00-04:00,214.83999633789062,216.83999633789062,212.5800018310547,214.0,18972200,0.0,0.0
2023-04-13 00:00:00-04:00,215.72999572753906,221.14999389648438,215.69000244140625,220.35000610351562,23310400,0.0,0.0
2023-04-14 00:00:00-04:00,217.8800048828125,222.11000061035156,217.5500030517578,221.49000549316406,21591200,0.0,0.0
2023-04-17 00:00:00-04:00,219.7899932861328,220.97999572753906,217.1300048828125,218.86000061035156,15481900,0.0,0.0
2023-04-18 00:00:00-04:00,219.91000366210938,220.44000244140625,216.2100067138672,217.88999938964844,12281000,0.0,0.0
2023-04-19 00:00:00-04:00,213.47000122070312,217.3300018310547,212.92999267578125,215.6999969482422,15898100,0.0,0.0
2023-04-20 00:00:00-04:00,213.47999572753906,216.75,212.77000427246094,213.07000732421875,16475400,0.0,0.0
2023-04-21 00:00:00-04:00,210.2100067138672,213.41000366210938,209.5800018310547,212.88999938964844,17717200,0.0,0.0
2023-04-24 00:00:00-04:00,213.67999267578125,213.9199981689453,210.7100067138672,212.7899932861328,15750900,0.0,0.0
2023-04-25 00:00:00-04:00,210.82000732421875,211.25999450683594,207.1300048828125,207.5500030517578,19198200,0.0,0.0
2023-04-26 00:00:00-04:00,212.5,214.11000061035156,208.8800048828125,209.39999389648438,41992700,0.0,0.0
2023-04-27 00:00:00-04:00,239.88999938964844,241.69000244140625,236.77000427246094,238.55999755859375,71196500,0.0,0.0
2023-04-28 00:00:00-04:00,239.00999450683594,240.42999267578125,235.75,240.32000732421875,39554000,0.0,0.0
