Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2022-12-01 00:00:00-05:00,147.5803655873785,148.49645532465777,145.9871567957836,147.679931640625,71250400,0.0,0.0
2022-12-02 00:00:00-05:00,145.33993619822425,147.37126313994315,145.03124038412102,147.18206787109375,65447400,0.0,0.0
2022-12-05 00:00:00-05:00,147.14223643515055,150.27884828657326,145.15073298816077,146.007080078125,68826400,0.0,0.0
2022-12-06 00:00:00-05:00,146.44520220755183,146.6742208323492,141.31707210246435,142.30287170410156,64727200,0.0,0.0
2022-12-07 00:00:00-05:00,141.58593718829042,142.76091690562077,139.4052385260274,140.34124755859375,69721100,0.0,0.0
2022-12-08 00:00:00-05:00,141.75521451855485,142.91029015257863,140.50057282957653,142.04397583007812,62128300,0.0,0.0
2022-12-09 00:00:00-05:00,141.7352887981799,144.9515776259649,140.30140396500693,141.55606079101562,76097000,0.0,0.0
2022-12-12 00:00:00-05:00,142.0937557270374,143.88611171452328,140.46072364820898,143.87615966796875,70462700,0.0,0.0
2022-12-13 00:00:00-05:00,148.86488325091187,149.33288777832163,143.62723463445323,144.8520050048828,93886200,0.0,0.0
2022-12-14 00:00:00-05:00,144.73251631608284,146.03694861784805,140.56031424349834,142.6016082763672,82291200,0.0,0.0
2022-12-15 00:00:00-05:00,140.51052085533328,141.1975919489063,135.45210047307742,135.92010498046875,98931900,0.0,0.0
2022-12-16 00:00:00-05:00,136.10931492335618,137.06522813536282,133.16188293274152,133.93856811523438,160156900,0.0,0.0
2022-12-19 00:00:00-05:00,134.53599725905536,134.62561125515543,130.76210543719463,131.80763244628906,79592600,0.0,0.0
2022-12-20 00:00:00-05:00,130.83180791393468,132.68390657976732,129.33818044774594,131.73794555664062,77432800,0.0,0.0
2022-12-21 00:00:00-05:00,132.41506469299978,136.22879575426785,132.18604604267887,134.87457275390625,85928000,0.0,0.0
2022-12-22 00:00:00-05:00,133.7792473500558,133.98834669902533,129.7464499148839,131.66824340820312,77852100,0.0,0.0
2022-12-23 00:00:00-05:00,130.3638109159962,131.85743846800435,129.0892499537998,131.29981994628906,63814900,0.0,0.0
2022-12-27 00:00:00-05:00,130.8218556336214,130.85172696737467,128.17315261842685,129.4775848388672,69007800,0.0,0.0
2022-12-28 00:00:00-05:00,129.11911526196144,130.47333812032483,125.33526353169624,125.5045394897461,85438400,0.0,0.0
2022-12-29 00:00:00-05:00,127.44625154052879,129.92567102156607,127.18736158138809,129.0593719482422,75703700,0.0,0.0
2022-12-30 00:00:00-05:00,127.86447439683816,129.39792526896935,126.88863442668149,129.3780059814453,77034200,0.0,0.0
2023-01-03 00:00:00-05:00,129.72652330947574,130.34388446832745,123.64248014071235,124.53865814208984,112117500,0.0,0.0
2023-01-04 00:00:00-05:00,126.35093598132241,128.113420791726,124.54862778719938,125.82318878173828,89113600,0.0,0.0
